record_name,measured_gwl,caution_flag,latitude,longitude,nztm_y,nztm_x,model_gwl,measured_minus_model,type,type_as_number
CPT_168552,1.2,,-37.547762,175.923153,5840343.190598884,1858242.1265068303,1.384235382080078,-0.1842353820800779,cpt,1
CPT_168556,5.0,,-38.122981576,176.232224178,5775602.897398431,1883342.1416472888,5.11187744140625,-0.11187744140625,cpt,1
CPT_168557,5.15,,-38.122947572,176.232317221,5775606.3872944815,1883350.431616112,5.11187744140625,0.0381225585937503,cpt,1
CPT_168652,2.9,,-41.260013,174.943336,5430557.280134186,1762797.691294142,0.0,2.9,cpt,1
CPT_168653,2.88,,-41.260067,174.94328,5430551.389872673,1762792.8656600248,0.0,2.88,cpt,1
CPT_168654,6.4,,-38.10911,176.31987,5776871.050851149,1891082.4841893988,0.396484375,6.003515625,cpt,1
CPT_168702,0.91,,-37.044352996,174.950849374,5898427.701224838,1773487.3090922344,0.0,0.91,cpt,1
CPT_168703,1.0,,-37.044519075,174.950686768,5898409.571196903,1773472.4690506377,0.0,1.0,cpt,1
CPT_168704,1.42,,-37.044882083,174.950825701,5898369.041232025,1773483.9990608874,0.0,1.42,cpt,1
CPT_168705,1.35,,-37.044999714,174.951087994,5898355.511129401,1773507.0590252716,0.0,1.35,cpt,1
CPT_168812,3.84,,-36.799658281,174.745553212,5925930.599809229,1755725.8528617593,10.012210845947266,-6.172210845947266,cpt,1
CPT_168813,3.78,,-36.799501287,174.745969169,5925947.339811947,1755763.2828980405,14.401147842407228,-10.621147842407227,cpt,1
CPT_168814,3.5,,-36.799572265,174.745898824,5925939.579814939,1755756.862870302,14.401147842407228,-10.901147842407228,cpt,1
CPT_168839,2.13,,-43.588783534,172.558820298,5173703.876637173,1564385.410852964,3.7924394607543945,-1.6624394607543946,cpt,1
CPT_168840,2.47,,-43.588434534,172.559385303,5173742.878552077,1564430.8158691474,3.7924394607543945,-1.3224394607543943,cpt,1
CPT_168841,1.3,,-43.588132532,172.559459304,5173776.450546004,1564436.6118906692,2.683717727661133,-1.3837177276611328,cpt,1
CPT_168842,2.0,,-43.587543537,172.559726299,5173841.978514559,1564457.818962908,2.683717727661133,-0.6837177276611328,cpt,1
CPT_168857,1.12,,-43.652062143,172.530913365,5166663.779059428,1562172.2929502556,0.0077338218688964,1.1122661781311036,cpt,1
CPT_168859,1.5,,-43.451184225,172.635253277,5189015.376948896,1570488.5390448673,2.569438934326172,-1.069438934326172,cpt,1
CPT_168861,1.32,,-43.451364703,172.635375788,5188995.376955071,1570498.539076215,3.0376076698303223,-1.7176076698303222,cpt,1
CPT_168862,1.37,,-43.451709185,172.636102933,5188957.376980568,1570557.5389649505,2.8276238441467285,-1.4576238441467284,cpt,1
CPT_168863,1.1,,-43.451856708,172.637189694,5188941.376988327,1570645.538867722,2.8276238441467285,-1.7276238441467284,cpt,1
CPT_168865,1.2,,-43.452038594,172.63775715,5188921.377024663,1570691.5387853344,2.8276238441467285,-1.6276238441467286,cpt,1
CPT_168866,1.17,,-43.452665083,172.636554512,5188851.377086593,1570594.5388285124,2.8276238441467285,-1.6576238441467286,cpt,1
CPT_168867,1.02,,-43.45244189,172.634331098,5188875.3770733485,1570414.5390520606,3.0376076698303223,-2.0176076698303222,cpt,1
CPT_168868,1.28,,-43.45296733,172.635329078,5188817.377088185,1570495.5389042296,3.0376076698303223,-1.7576076698303222,cpt,1
CPT_168869,1.2,,-43.453184416,172.63563677,5188793.3770415,1570520.5388324673,2.8276238441467285,-1.6276238441467286,cpt,1
CPT_168870,1.17,,-43.453179932,172.637058183,5188794.377033422,1570635.5387192047,2.8276238441467285,-1.6576238441467286,cpt,1
CPT_168871,1.2,,-43.453406918,172.637650102,5188769.377064852,1570683.5386743394,2.8276238441467285,-1.6276238441467286,cpt,1
CPT_168872,1.27,,-43.454026364,172.63706548,5188700.377184543,1570636.538632333,3.347228527069092,-2.077228527069092,cpt,1
CPT_168873,1.1,,-43.455059883,172.636441285,5188585.377168222,1570586.538602702,3.347228527069092,-2.247228527069092,cpt,1
CPT_168874,1.4,,-43.455209964,172.635501004,5188568.377147512,1570510.5387044386,3.347228527069092,-1.947228527069092,cpt,1
CPT_168875,1.1,,-43.455851543,172.636214054,5188497.377289161,1570568.5385719922,3.5794687271118164,-2.4794687271118163,cpt,1
CPT_168876,1.4,,-43.455470454,172.635301673,5188539.377249372,1570494.5386497134,3.634455680847168,-2.234455680847168,cpt,1
CPT_168877,1.98,,-43.455142276,172.634042897,5188575.377189809,1570392.5387646111,3.634455680847168,-1.654455680847168,cpt,1
CPT_168878,1.3,,-43.454897223,172.633438724,5188602.377201819,1570343.5388492749,3.634455680847168,-2.334455680847168,cpt,1
CPT_168879,0.097,,-43.455545168,172.633323566,5188530.377178608,1570334.538782512,3.634455680847168,-3.537455680847168,cpt,1
CPT_168880,3.1,,-43.456466049,172.634084355,5188428.377258797,1570396.538671774,3.984951972961426,-0.8849519729614257,cpt,1
CPT_169048,5.16,,-37.659639984,175.149766669,5829773.496008541,1789624.1465915318,2.0932159423828125,3.066784057617188,cpt,1
CPT_169049,5.8,,-37.659414673,175.149718114,5829798.596022138,1789620.43658861,2.0932159423828125,3.7067840576171873,cpt,1
CPT_169050,5.0,,-37.659315882,175.149205164,5829810.596099285,1789575.4366722628,2.0932159423828125,2.9067840576171875,cpt,1
CPT_169051,12.0,,-37.784175953,175.285599878,5815670.318749341,1801269.6713227462,0.0,12.0,cpt,1
CPT_169052,13.5,,-37.784293733,175.28576701,5815656.888711961,1801284.0712724,0.0,13.5,cpt,1
CPT_169198,1.2,,-43.558034821,172.594221549,5177133.3805722445,1567226.5373616114,3.250112533569336,-2.050112533569336,cpt,1
CPT_169204,1.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.558397395,172.594900092,5177093.38058639,1567281.5374049025,3.587190628051758,-2.3871906280517576,cpt,1
CPT_169205,1.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.557901825,172.594804362,5177148.3805792695,1567273.537413791,3.587190628051758,-2.3871906280517576,cpt,1
CPT_169208,1.2,,-43.558198693,172.594728084,5177115.380595032,1567267.537361584,3.587190628051758,-2.3871906280517576,cpt,1
CPT_169244,0.5,,-38.079877,176.218387,5780429.546418737,1882294.854285621,0.0,0.5,cpt,1
CPT_169245,2.3,,-38.080126,176.217974,5780403.165040277,1882257.661180101,0.0,2.3,cpt,1
CPT_169246,2.9,,-38.079955,176.217863,5780422.483019508,1882248.5807372804,0.169677734375,2.730322265625,cpt,1
CPT_169361,1.1,,-38.007218328,177.277866868,5784740.242607787,1975633.4808232607,2.148280143737793,-1.0482801437377929,cpt,1
CPT_169363,0.2,,-38.011880801,177.273994541,5784238.242390747,1975269.4804390464,2.631972312927246,-2.431972312927246,cpt,1
CPT_169364,1.7,,-38.011897648,177.273779225,5784237.242378773,1975250.480454968,2.631972312927246,-0.931972312927246,cpt,1
CPT_169366,0.7,,-38.016596613,177.277559075,5783700.24075655,1975558.479564001,1.8690881729125977,-1.1690881729125977,cpt,1
CPT_169367,1.1,,-38.016631442,177.277344793,5783697.240826745,1975539.4795528827,1.8690881729125977,-0.7690881729125976,cpt,1
CPT_169369,1.1,,-38.02357818,177.282463058,5782905.238499382,1975953.4782299548,0.997014045715332,0.102985954284668,cpt,1
CPT_169370,0.9,,-38.023594779,177.28274867,5782902.238411559,1975978.4781482725,0.997014045715332,-0.097014045715332,cpt,1
CPT_169381,1.6,,-38.025104579,177.2838273,5782730.237951854,1976065.477922656,0.7464609146118164,0.8535390853881837,cpt,1
CPT_169382,4.1,,-38.025081905,177.284201716,5782731.237953167,1976098.4778996145,0.7464609146118164,3.3535390853881832,cpt,1
CPT_169387,1.2,,-38.03621933,177.29416678,5781454.233966272,1976916.475422258,0.0,1.2,cpt,1
CPT_169388,1.4,,-38.036074283,177.294192458,5781470.233954662,1976919.475405239,0.0,1.4,cpt,1
CPT_169390,1.7,,-38.037439773,177.293304365,5781322.2338690525,1976834.475315553,0.0,1.7,cpt,1
CPT_169524,1.1,,-43.54266,172.619857,5178850.680674932,1569289.2289429733,0.2387371063232422,0.8612628936767579,cpt,1
CPT_169530,1.3,,-43.54279,172.619827,5178836.231926177,1569286.8713142504,0.2387371063232422,1.061262893676758,cpt,1
CPT_169579,1.95,,-37.057813428,174.952999077,5896930.313603235,1773647.816206355,0.0,1.95,cpt,1
CPT_169850,1.8,,-38.117687,176.232023,5776191.19281159,1883344.9879144733,4.462371826171875,-2.662371826171875,cpt,1
CPT_169853,2.2,,-38.117768,176.231933,5776182.47717922,1883336.782401064,4.462371826171875,-2.262371826171875,cpt,1
CPT_169867,1.7,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.531461403,172.639299358,5180101.379949719,1570854.5346437,0.0381250381469726,1.6618749618530273,cpt,1
CPT_169868,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-43.531065575,172.639413099,5180145.379964594,1570863.5346397597,0.0381250381469726,1.9618749618530276,cpt,1
CPT_169911,0.8,,-37.730471,176.316371,5818909.5975006325,1892272.2826854428,0.0,0.8,cpt,1
CPT_169915,1.7,,-37.730578,176.31605,5818898.724543836,1892243.5638166703,0.0168895721435546,1.6831104278564453,cpt,1
CPT_170140,1.49,,-43.501935544,172.72878717,5183407.939476338,1578074.6770844474,0.0,1.49,cpt,1
CPT_170141,2.67,,-43.501968529,172.728382158,5183404.169453976,1578041.9471422362,0.0,2.67,cpt,1
CPT_170171,1.31,,-41.282593549,173.248187773,5429841.902448632,1620783.5751528847,8.177711486816406,-6.867711486816406,cpt,1
CPT_170172,0.9,,-41.284502684,173.246600747,5429630.338234975,1620650.0735095062,7.269100189208984,-6.369100189208984,cpt,1
CPT_170174,0.9,,-41.284502684,173.246600747,5429630.338234975,1620650.0735095062,7.269100189208984,-6.369100189208984,cpt,1
CPT_170175,0.7,,-41.284324762,173.246230645,5429650.1782117365,1620619.1375599876,7.269100189208984,-6.569100189208984,cpt,1
CPT_170176,0.7,,-41.28432397,173.246600073,5429650.178351553,1620650.0734104374,7.269100189208984,-6.569100189208984,cpt,1
CPT_170177,1.1,,-41.285116682,173.244914385,5429562.574816295,1620508.6670633212,7.269100189208984,-6.169100189208985,cpt,1
CPT_170178,1.1,,-41.285116682,173.244914385,5429562.574816295,1620508.6670633212,7.269100189208984,-6.169100189208985,cpt,1
CPT_170179,1.39,,-41.286361107,173.244803835,5429424.450898438,1620499.0203407058,3.7879891395568848,-2.397989139556885,cpt,1
CPT_170180,1.67,,-41.286361514,173.24550034,5429424.241057421,1620557.343162146,7.430623054504394,-5.760623054504394,cpt,1
CPT_170181,1.87,,-41.28608178,173.246339519,5429455.096762724,1620627.7012431107,7.430623054504394,-5.5606230545043935,cpt,1
CPT_170182,1.87,,-41.28608178,173.246339519,5429455.096762724,1620627.7012431107,7.430623054504394,-5.5606230545043935,cpt,1
CPT_170183,0.9,,-41.286403245,173.247022366,5429419.246839854,1620684.7792411088,7.430623054504394,-6.530623054504393,cpt,1
CPT_170184,0.9,,-41.286403245,173.247022366,5429419.246839854,1620684.7792411088,7.430623054504394,-6.530623054504393,cpt,1
CPT_170185,0.92,,-41.287471517,173.243143138,5429301.569259601,1620359.614073707,3.7879891395568848,-2.867989139556885,cpt,1
CPT_170186,1.98,,-41.287453671,173.24592769,5429302.893804695,1620592.7846017058,7.430623054504394,-5.450623054504394,cpt,1
CPT_170187,2.0,,-41.290236803,173.245219685,5428994.091500646,1620532.627100276,3.1215553283691406,-1.1215553283691406,cpt,1
CPT_170188,2.17,,-41.29020978,173.245219584,5428997.0914891325,1620532.6271158902,3.1215553283691406,-0.9515553283691408,cpt,1
CPT_170189,1.28,,-41.291472485,173.244240552,5428857.143042028,1620450.2568192324,3.3220672607421875,-2.0420672607421877,cpt,1
CPT_170190,0.9,,-41.284502684,173.246600747,5429630.338234975,1620650.0735095062,7.269100189208984,-6.369100189208984,cpt,1
CPT_170239,0.95,,-36.99578,174.865399,5903969.402726266,1765993.2026070363,0.0,0.95,cpt,1
CPT_170240,1.1,,-36.995758,174.865499,5903971.669195681,1766002.1498586526,0.0,1.1,cpt,1
CPT_170305,0.7,,-37.710572776,176.100499318,5821770.852852878,1873315.8059043984,0.0,0.7,cpt,1
CPT_170345,1.25,,-37.07208,174.960289,5895334.057705022,1774263.4035825734,0.0227031707763671,1.2272968292236328,cpt,1
CPT_170346,1.2,,-37.07209,174.960177,5895333.153624185,1774253.423179753,0.0227031707763671,1.1772968292236328,cpt,1
CPT_170367,1.0,,-37.710728985,176.099918244,5821755.212966869,1873263.995954484,0.0,1.0,cpt,1
CPT_170370,2.9,,-37.5658,175.9203,5838349.155755279,1857927.7768474747,7.298498153686523,-4.398498153686523,cpt,1
CPT_170378,1.5,,-37.565,175.9196,5838439.863743559,1857868.698004961,7.298498153686523,-5.798498153686523,cpt,1
CPT_170523,0.78,,-35.082334,173.760796,6117561.685179554,1669354.979821391,0.0,0.78,cpt,1
CPT_170598,2.52,,-43.53027,172.640007,5180233.94337917,1570911.141237032,0.0381250381469726,2.481874961853028,cpt,1
CPT_170599,4.0,,-43.530482,172.639908,5180210.364301252,1570903.243555159,0.0381250381469726,3.9618749618530273,cpt,1
CPT_170600,3.87,,-43.530713,172.639987,5180184.737357465,1570909.738075293,0.0381250381469726,3.831874961853028,cpt,1
CPT_170604,2.86,,-43.530735,172.640384,5180182.432816836,1570941.8275958926,0.0381250381469726,2.821874961853027,cpt,1
CPT_170610,2.14,,-43.530165,172.640422,5180245.749579021,1570944.6244976632,0.0381250381469726,2.1018749618530275,cpt,1
CPT_171053,4.2,,-37.769226997,176.307295359,5814636.245724116,1891320.03240747,0.2395744323730468,3.960425567626953,cpt,1
CPT_171054,5.0,,-37.768898115,176.307347409,5814672.587414966,1891325.9105060163,0.2395744323730468,4.760425567626953,cpt,1
CPT_171056,5.2,,-37.767778058,176.30717671,5814797.439609956,1891315.2703163808,0.0198984146118164,5.180101585388184,cpt,1
CPT_171057,5.2,,-37.767565964,176.306737583,5814822.350087956,1891277.4117090204,0.0198984146118164,5.180101585388184,cpt,1
CPT_171059,5.4,,-37.769792012,176.304723917,5814581.548326947,1891091.2481444296,0.2361726760864257,5.163827323913575,cpt,1
CPT_171063,4.8,,-37.769661761,176.306119636,5814591.655301164,1891214.7336300071,0.2361726760864257,4.563827323913574,cpt,1
CPT_171067,4.9,,-37.768872852,176.305155605,5814682.224474438,1891132.8919142345,0.2361726760864257,4.663827323913575,cpt,1
CPT_171068,1.3,,-37.768449799,176.304585825,5814730.956451917,1891084.3497321696,0.2361726760864257,1.0638273239135745,cpt,1
CPT_171069,0.3,,-37.768415833,176.306735998,5814728.024482494,1891273.933969498,0.2395744323730468,0.0604255676269532,cpt,1
CPT_171071,3.1,,-37.767567079,176.306011537,5814824.489856496,1891213.434951189,0.0,3.1,cpt,1
CPT_171197,0.7,,-36.918294,174.691489,5912855.335914902,1750669.0726679247,0.0,0.7,cpt,1
CPT_171198,3.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.303798769,173.213193662,5427495.584176291,1617847.3391957844,0.0,3.2,cpt,1
CPT_171199,2.7,,-41.332371858,173.212940355,5424323.573689137,1617818.3501944668,0.0,2.7,cpt,1
CPT_171200,3.2,,-41.322462649,173.222813585,5425421.578874122,1618647.3445416936,0.3133878707885742,2.886612129211426,cpt,1
CPT_171202,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.28058494,173.240952779,5430066.59460348,1620178.3253213114,6.870656967163086,-4.870656967163086,cpt,1
CPT_171204,2.3,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.26374113,173.287652162,5431924.606934869,1624095.3103640964,0.0,2.3,cpt,1
CPT_171205,0.8,,-41.272227044,173.276406521,5430985.602699698,1623150.3156691797,0.0850553512573242,0.7149446487426758,cpt,1
CPT_171206,3.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.273513773,173.295097798,5430837.606338022,1624715.3124167293,0.6786413192749023,2.521358680725098,cpt,1
CPT_171207,3.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.263977802,173.290255707,5431897.607454786,1624313.3099206956,0.0,3.0,cpt,1
CPT_171208,1.5,,-41.25273824,173.306761198,5433140.613196848,1625700.301904928,,,cpt,1
CPT_171209,1.5,,-41.252648131,173.306772712,5433150.6132043125,1625701.301860327,,,cpt,1
CPT_171210,1.05,,-41.253780279,173.304450449,5433025.612544798,1625506.302925501,,,cpt,1
CPT_171211,2.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.236210804,173.316015504,5434972.618749974,1626482.2958886144,,,cpt,1
CPT_171212,1.1,,-41.235005004,173.318825837,5435105.619720918,1626718.2948614864,0.0,1.1,cpt,1
CPT_171213,2.6,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.227219556,173.319778306,5435969.621678373,1626801.2933180465,5.36796760559082,-2.76796760559082,cpt,1
CPT_171214,1.9,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.221587604,173.326909079,5436592.624737214,1627401.2901981887,,,cpt,1
CPT_171215,2.8,,-41.511702147,173.960543062,5403991.281139921,1680155.615176509,4.158075332641602,-1.3580753326416015,cpt,1
CPT_171217,1.06,,-36.918281,174.691758,5912856.353104068,1750693.0613377038,0.0,1.06,cpt,1
CPT_171220,3.0,,-37.735931842,176.107233207,5818936.601939315,1873816.07708716,0.0,3.0,cpt,1
CPT_171225,3.8,,-37.736388573,176.106829171,5818887.093249503,1873778.779781252,0.0,3.8,cpt,1
CPT_171226,3.2,,-37.736342611,176.106943408,5818891.859992533,1873789.0184920505,0.0,3.2,cpt,1
CPT_171228,2.8,,-37.736273824,176.107077155,5818899.102901172,1873801.061058659,0.0,2.8,cpt,1
CPT_171284,1.9,,-37.736396464,176.107201355,5818885.127581725,1873811.5562637777,0.0,1.9,cpt,1
CPT_171309,1.9,,-46.48536,168.76057,4843286.036219296,1274628.423274783,0.476043701171875,1.423956298828125,cpt,1
CPT_171315,2.0,,-46.41627,168.63255,4850425.747908718,1264379.1066054632,2.8278770446777344,-0.8278770446777344,cpt,1
CPT_171412,2.0,,-37.736514833,176.107284735,5818871.745821688,1873818.4691719129,0.0,2.0,cpt,1
CPT_171449,1.52,,-37.378155,175.670379,5859830.040717052,1836440.71002372,4.748661041259766,-3.2286610412597656,cpt,1
CPT_171475,2.4,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.206257397,173.332760752,5438292.62970736,1627898.2864612786,3.5723705291748047,-1.1723705291748048,cpt,1
CPT_171476,3.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.204835007,173.329330403,5438451.629177996,1627611.2873525796,2.254558801651001,0.9454411983489992,cpt,1
CPT_171479,2.0,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.20789006,173.325683868,5438113.6276187645,1627304.2888903103,0.189601182937622,1.810398817062378,cpt,1
CPT_171480,3.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.20382533,173.332736501,5438562.630245853,1627897.2861839044,2.817249298095703,0.2827507019042969,cpt,1
CPT_171481,3.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.200081945,173.331381773,5438978.630676525,1627785.2861885703,1.593400478363037,1.506599521636963,cpt,1
CPT_171482,3.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.20285646,173.325038702,5438672.628510779,1627252.288500654,1.528147578239441,1.6718524217605593,cpt,1
CPT_171483,3.1,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.203661416,173.323885757,5438583.628006537,1627155.2889909446,0.0,3.1,cpt,1
CPT_171484,3.2,at_least_one_adopted_value_was_preceded_by_the_word_assumed + ,-41.207599714,173.329582826,5438144.628605554,1627631.2876284737,1.792055606842041,1.4079443931579592,cpt,1
CPT_171486,1.0,,-43.697294,172.512488,5161631.692528844,1560715.965632914,0.2060812711715698,0.7939187288284302,cpt,1
CPT_171490,1.0,,-43.696962,172.511974,5161668.321537696,1560674.330152721,0.2060812711715698,0.7939187288284302,cpt,1
CPT_171544,1.5,,-37.736279271,176.107801831,5818896.376005636,1873864.9165143408,0.0,1.5,cpt,1
CPT_171545,3.9,,-37.73666053,176.10719974,5818855.82405705,1873810.4401798048,0.0,3.9,cpt,1
CPT_171576,1.6,,-37.736453452,176.107661678,5818877.4544407,1873851.920547131,0.0,1.6,cpt,1
CPT_171578,1.5,,-37.736699476,176.107355543,5818851.045229461,1873824.029524052,0.0,1.5,cpt,1
